"Time_sec","MagnetsZ_mm","Extension_nm","expDetail","id"
4309.488,-5,177.677,"expDetail","./sample.txt"
4309.498,-5,167.219,"expDetail","./sample.txt"
4309.507,-5,180.691,"expDetail","./sample.txt"
4309.517,-5,189.096,"expDetail","./sample.txt"
4309.527,-5,184.739,"expDetail","./sample.txt"
4309.537,-5,194.82,"expDetail","./sample.txt"
4309.546,-5,180.653,"expDetail","./sample.txt"
4309.556,-5,202.74,"expDetail","./sample.txt"
4309.566,-5,198.072,"expDetail","./sample.txt"
4309.577,-5,161.611,"expDetail","./sample.txt"
4309.586,-5,188.999,"expDetail","./sample.txt"
4309.596,-5,174.5,"expDetail","./sample.txt"
4309.606,-5,175.452,"expDetail","./sample.txt"
4309.616,-5,149.113,"expDetail","./sample.txt"
4309.625,-5,162.702,"expDetail","./sample.txt"
4309.635,-5,164.804,"expDetail","./sample.txt"
4309.645,-5,166.243,"expDetail","./sample.txt"
4309.656,-5,143.931,"expDetail","./sample.txt"
4309.665,-5,184.661,"expDetail","./sample.txt"
4309.675,-5,151.636,"expDetail","./sample.txt"
4309.685,-5,181.923,"expDetail","./sample.txt"
4309.695,-5,156.652,"expDetail","./sample.txt"
4309.705,-5,148.846,"expDetail","./sample.txt"
4309.714,-5,203.679,"expDetail","./sample.txt"
4309.724,-5,175.814,"expDetail","./sample.txt"
4309.734,-5,196.947,"expDetail","./sample.txt"
4309.744,-5,162.842,"expDetail","./sample.txt"
4309.753,-5,171.29,"expDetail","./sample.txt"
4309.764,-5,149.611,"expDetail","./sample.txt"
4309.774,-5,151.168,"expDetail","./sample.txt"
4309.784,-5,160.313,"expDetail","./sample.txt"
4309.793,-5,157.215,"expDetail","./sample.txt"
4309.803,-5,164.365,"expDetail","./sample.txt"
4309.813,-5,124.645,"expDetail","./sample.txt"
4309.823,-5,163.635,"expDetail","./sample.txt"
4309.833,-5,158.445,"expDetail","./sample.txt"
4309.842,-5,177.024,"expDetail","./sample.txt"
4309.853,-5,159.808,"expDetail","./sample.txt"
4309.863,-5,140.528,"expDetail","./sample.txt"
4309.873,-5,146.831,"expDetail","./sample.txt"
4309.882,-5,167.224,"expDetail","./sample.txt"
4309.892,-5,171.272,"expDetail","./sample.txt"
4309.902,-5,174.481,"expDetail","./sample.txt"
4309.912,-5,185.907,"expDetail","./sample.txt"
4309.921,-5,147.551,"expDetail","./sample.txt"
4309.931,-5,153.675,"expDetail","./sample.txt"
4309.942,-5,169.97,"expDetail","./sample.txt"
4309.952,-5,180.549,"expDetail","./sample.txt"
4309.961,-5,162.023,"expDetail","./sample.txt"
4309.971,-5,157.493,"expDetail","./sample.txt"
4309.981,-5,163.164,"expDetail","./sample.txt"
4309.991,-5,159.527,"expDetail","./sample.txt"
4310,-5,201.742,"expDetail","./sample.txt"
4310.01,-5,155.403,"expDetail","./sample.txt"
4310.02,-5,165.078,"expDetail","./sample.txt"
4310.03,-5,170.519,"expDetail","./sample.txt"
4310.041,-5,171.989,"expDetail","./sample.txt"
4310.05,-5,179.581,"expDetail","./sample.txt"
4310.06,-5,155.163,"expDetail","./sample.txt"
4310.07,-5,147.616,"expDetail","./sample.txt"
4310.08,-5,150.024,"expDetail","./sample.txt"
4310.089,-5,166.776,"expDetail","./sample.txt"
4310.099,-5,166.381,"expDetail","./sample.txt"
4310.109,-5,135.026,"expDetail","./sample.txt"
4310.119,-5,155.27,"expDetail","./sample.txt"
4310.129,-5,159.858,"expDetail","./sample.txt"
4310.139,-5,167.709,"expDetail","./sample.txt"
4310.149,-5,178.078,"expDetail","./sample.txt"
4310.159,-5,178.464,"expDetail","./sample.txt"
4310.168,-5,196.71,"expDetail","./sample.txt"
4310.178,-5,158.513,"expDetail","./sample.txt"
4310.188,-5,118.523,"expDetail","./sample.txt"
4310.198,-5,132.723,"expDetail","./sample.txt"
4310.208,-5,137.167,"expDetail","./sample.txt"
4310.217,-5,167.583,"expDetail","./sample.txt"
4310.228,-5,166.947,"expDetail","./sample.txt"
4310.238,-5,176.258,"expDetail","./sample.txt"
4310.248,-5,180.464,"expDetail","./sample.txt"
4310.257,-5,144,"expDetail","./sample.txt"
4310.267,-5,146.488,"expDetail","./sample.txt"
4310.277,-5,169.777,"expDetail","./sample.txt"
4310.287,-5,170.584,"expDetail","./sample.txt"
4310.296,-5,186.711,"expDetail","./sample.txt"
4310.306,-5,155.187,"expDetail","./sample.txt"
4310.317,-5,141.118,"expDetail","./sample.txt"
4310.327,-5,144.84,"expDetail","./sample.txt"
4310.336,-5,156.399,"expDetail","./sample.txt"
4310.346,-5,166.756,"expDetail","./sample.txt"
4310.356,-5,188.467,"expDetail","./sample.txt"
4310.366,-5,157.664,"expDetail","./sample.txt"
4310.375,-5,151.449,"expDetail","./sample.txt"
4310.385,-5,164.095,"expDetail","./sample.txt"
4310.395,-5,177.704,"expDetail","./sample.txt"
4310.406,-5,135.736,"expDetail","./sample.txt"
4310.416,-5,147.509,"expDetail","./sample.txt"
4310.425,-5,178.078,"expDetail","./sample.txt"
4310.435,-5,148.589,"expDetail","./sample.txt"
4310.445,-5,168.047,"expDetail","./sample.txt"
4310.455,-5,165.852,"expDetail","./sample.txt"
4310.464,-5,187.464,"expDetail","./sample.txt"
4310.474,-5,165.369,"expDetail","./sample.txt"
4310.484,-5,156.039,"expDetail","./sample.txt"
4310.495,-5,151.931,"expDetail","./sample.txt"
4310.504,-5,158.539,"expDetail","./sample.txt"
4310.514,-5,152.877,"expDetail","./sample.txt"
4310.524,-5,156.148,"expDetail","./sample.txt"
4310.534,-5,138.366,"expDetail","./sample.txt"
4310.543,-5,109.909,"expDetail","./sample.txt"
4310.553,-5,172.565,"expDetail","./sample.txt"
4310.563,-5,151.434,"expDetail","./sample.txt"
4310.573,-5,187.959,"expDetail","./sample.txt"
4310.583,-5,181.578,"expDetail","./sample.txt"
4310.592,-5,179.263,"expDetail","./sample.txt"
4310.603,-5,153.478,"expDetail","./sample.txt"
4310.613,-5,159.59,"expDetail","./sample.txt"
4310.625,-5,171.444,"expDetail","./sample.txt"
4310.632,-5,167.468,"expDetail","./sample.txt"
4310.642,-5,177.291,"expDetail","./sample.txt"
4310.652,-5,166.198,"expDetail","./sample.txt"
4310.662,-5,173.2,"expDetail","./sample.txt"
4310.671,-5,174.194,"expDetail","./sample.txt"
4310.681,-5,170.592,"expDetail","./sample.txt"
4310.692,-5,182.433,"expDetail","./sample.txt"
4310.702,-5,160.321,"expDetail","./sample.txt"
4310.711,-5,139.103,"expDetail","./sample.txt"
4310.721,-5,146.158,"expDetail","./sample.txt"
4310.731,-5,134.291,"expDetail","./sample.txt"
4310.741,-5,164.749,"expDetail","./sample.txt"
4310.75,-5,156.69,"expDetail","./sample.txt"
4310.76,-5,144.169,"expDetail","./sample.txt"
4310.77,-5,125.233,"expDetail","./sample.txt"
4310.781,-5,160.39,"expDetail","./sample.txt"
4310.791,-5,157.006,"expDetail","./sample.txt"
4310.8,-5,134.905,"expDetail","./sample.txt"
4310.81,-5,177.725,"expDetail","./sample.txt"
4310.82,-5,176.661,"expDetail","./sample.txt"
4310.83,-5,147.197,"expDetail","./sample.txt"
4310.839,-5,184.481,"expDetail","./sample.txt"
4310.849,-5,144.649,"expDetail","./sample.txt"
4310.859,-5,161.853,"expDetail","./sample.txt"
4310.87,-5,147.659,"expDetail","./sample.txt"
4310.879,-5,180.472,"expDetail","./sample.txt"
4310.889,-5,159.34,"expDetail","./sample.txt"
4310.899,-5,182.693,"expDetail","./sample.txt"
4310.909,-5,162.623,"expDetail","./sample.txt"
4310.918,-5,155.622,"expDetail","./sample.txt"
4310.928,-5,133.879,"expDetail","./sample.txt"
4310.939,-5,111.205,"expDetail","./sample.txt"
4310.948,-5,125.235,"expDetail","./sample.txt"
4310.958,-5,138.517,"expDetail","./sample.txt"
4310.967,-5,205.102,"expDetail","./sample.txt"
4310.978,-5,140.493,"expDetail","./sample.txt"
4310.988,-5,156.975,"expDetail","./sample.txt"
4310.998,-5,132.199,"expDetail","./sample.txt"
4311.007,-5,152.848,"expDetail","./sample.txt"
4311.017,-5,168.35,"expDetail","./sample.txt"
4311.027,-5,129.656,"expDetail","./sample.txt"
4311.037,-5,160.316,"expDetail","./sample.txt"
4311.046,-5,133.76,"expDetail","./sample.txt"
4311.057,-5,133.577,"expDetail","./sample.txt"
4311.067,-5,122.938,"expDetail","./sample.txt"
4311.077,-5,93.464,"expDetail","./sample.txt"
4311.086,-5,116.128,"expDetail","./sample.txt"
4311.096,-5,155.669,"expDetail","./sample.txt"
4311.106,-5,168.013,"expDetail","./sample.txt"
4311.116,-5,150.571,"expDetail","./sample.txt"
4311.125,-5,124.828,"expDetail","./sample.txt"
4311.135,-5,169.674,"expDetail","./sample.txt"
4311.145,-5,165.089,"expDetail","./sample.txt"
4311.155,-5,150.763,"expDetail","./sample.txt"
4311.166,-5,175.12,"expDetail","./sample.txt"
4311.175,-5,154.436,"expDetail","./sample.txt"
4311.185,-5,139.169,"expDetail","./sample.txt"
4311.195,-5,168.309,"expDetail","./sample.txt"
4311.205,-5,106.081,"expDetail","./sample.txt"
4311.214,-5,138.201,"expDetail","./sample.txt"
4311.224,-5,169.02,"expDetail","./sample.txt"
4311.234,-5,173.324,"expDetail","./sample.txt"
4311.244,-5,154.608,"expDetail","./sample.txt"
4311.253,-5,149.748,"expDetail","./sample.txt"
4311.264,-5,174.908,"expDetail","./sample.txt"
4311.274,-5,163.837,"expDetail","./sample.txt"
4311.284,-5,148.418,"expDetail","./sample.txt"
4311.293,-5,148.477,"expDetail","./sample.txt"
4311.303,-5,160.396,"expDetail","./sample.txt"
4311.313,-5,158.814,"expDetail","./sample.txt"
4311.323,-5,167.177,"expDetail","./sample.txt"
4311.333,-5,157.396,"expDetail","./sample.txt"
4311.343,-5,146.894,"expDetail","./sample.txt"
4311.353,-5,145.534,"expDetail","./sample.txt"
4311.363,-5,168.755,"expDetail","./sample.txt"
4311.373,-5,155.679,"expDetail","./sample.txt"
4311.382,-5,131.374,"expDetail","./sample.txt"
4311.392,-5,167.204,"expDetail","./sample.txt"
4311.402,-5,141.558,"expDetail","./sample.txt"
4311.412,-5,156.879,"expDetail","./sample.txt"
4311.421,-5,179.326,"expDetail","./sample.txt"
4311.431,-5,140.214,"expDetail","./sample.txt"
4311.441,-5,136.59,"expDetail","./sample.txt"
4311.452,-5,163.285,"expDetail","./sample.txt"
4311.461,-5,162.575,"expDetail","./sample.txt"
4311.471,-5,193.401,"expDetail","./sample.txt"
4311.481,-5,157.218,"expDetail","./sample.txt"
4311.491,-5,153.597,"expDetail","./sample.txt"
4311.5,-5,180.633,"expDetail","./sample.txt"
4311.51,-5,153.755,"expDetail","./sample.txt"
4311.52,-5,157.846,"expDetail","./sample.txt"
4311.53,-5,197.608,"expDetail","./sample.txt"
4311.541,-5,154.27,"expDetail","./sample.txt"
4311.55,-5,159.478,"expDetail","./sample.txt"
4311.56,-5,164.389,"expDetail","./sample.txt"
4311.57,-5,117.79,"expDetail","./sample.txt"
4311.58,-5,123.8,"expDetail","./sample.txt"
4311.589,-5,135.528,"expDetail","./sample.txt"
4311.599,-5,129.529,"expDetail","./sample.txt"
4311.609,-5,123.293,"expDetail","./sample.txt"
4311.619,-5,140.91,"expDetail","./sample.txt"
4311.629,-5,129.834,"expDetail","./sample.txt"
4311.639,-5,164.803,"expDetail","./sample.txt"
4311.649,-5,163.13,"expDetail","./sample.txt"
4311.659,-5,149.72,"expDetail","./sample.txt"
4311.668,-5,154.102,"expDetail","./sample.txt"
4311.678,-5,104.73,"expDetail","./sample.txt"
4311.688,-5,134.863,"expDetail","./sample.txt"
4311.698,-5,155.562,"expDetail","./sample.txt"
4311.708,-5,140.003,"expDetail","./sample.txt"
4311.717,-5,179.227,"expDetail","./sample.txt"
4311.728,-5,156.259,"expDetail","./sample.txt"
4311.738,-5,154.559,"expDetail","./sample.txt"
4311.748,-5,167.596,"expDetail","./sample.txt"
4311.757,-5,159.439,"expDetail","./sample.txt"
4311.767,-5,150.343,"expDetail","./sample.txt"
4311.777,-5,164.029,"expDetail","./sample.txt"
4311.787,-5,179.432,"expDetail","./sample.txt"
4311.796,-5,161.358,"expDetail","./sample.txt"
4311.806,-5,154.399,"expDetail","./sample.txt"
4311.816,-5,159.124,"expDetail","./sample.txt"
4311.827,-5,156.242,"expDetail","./sample.txt"
4311.836,-5,186.443,"expDetail","./sample.txt"
4311.846,-5,125.592,"expDetail","./sample.txt"
4311.856,-5,156.463,"expDetail","./sample.txt"
4311.866,-5,173.408,"expDetail","./sample.txt"
4311.875,-5,211.153,"expDetail","./sample.txt"
4311.885,-5,150.07,"expDetail","./sample.txt"
4311.895,-5,171.099,"expDetail","./sample.txt"
4311.905,-5,156.503,"expDetail","./sample.txt"
4311.916,-5,183.94,"expDetail","./sample.txt"
4311.925,-5,166.899,"expDetail","./sample.txt"
4311.935,-5,171.852,"expDetail","./sample.txt"
4311.945,-5,152.209,"expDetail","./sample.txt"
4311.955,-5,165.361,"expDetail","./sample.txt"
4311.964,-5,175.038,"expDetail","./sample.txt"
4311.974,-5,165.831,"expDetail","./sample.txt"
4311.984,-5,174.75,"expDetail","./sample.txt"
4311.994,-5,137.6,"expDetail","./sample.txt"
4312.004,-5,163.028,"expDetail","./sample.txt"
4312.014,-5,162.535,"expDetail","./sample.txt"
4312.024,-5,144.819,"expDetail","./sample.txt"
4312.034,-5,155.502,"expDetail","./sample.txt"
4312.043,-5,140.733,"expDetail","./sample.txt"
4312.053,-5,118.896,"expDetail","./sample.txt"
4312.063,-5,145.105,"expDetail","./sample.txt"
4312.073,-5,187.598,"expDetail","./sample.txt"
4312.083,-5,163.971,"expDetail","./sample.txt"
4312.093,-5,118.274,"expDetail","./sample.txt"
4312.103,-5,189.299,"expDetail","./sample.txt"
4312.113,-5,167.005,"expDetail","./sample.txt"
4312.123,-5,172.303,"expDetail","./sample.txt"
4312.132,-5,170.805,"expDetail","./sample.txt"
4312.142,-5,161.621,"expDetail","./sample.txt"
4312.152,-5,155.071,"expDetail","./sample.txt"
4312.162,-5,160.32,"expDetail","./sample.txt"
4312.171,-5,169.169,"expDetail","./sample.txt"
4312.182,-5,121.563,"expDetail","./sample.txt"
4312.192,-5,172.132,"expDetail","./sample.txt"
4312.202,-5,168.039,"expDetail","./sample.txt"
4312.211,-5,183.91,"expDetail","./sample.txt"
4312.221,-5,164.309,"expDetail","./sample.txt"
4312.231,-5,154.337,"expDetail","./sample.txt"
4312.241,-5,185.783,"expDetail","./sample.txt"
4312.25,-5,160.017,"expDetail","./sample.txt"
4312.26,-5,155.938,"expDetail","./sample.txt"
4312.27,-5,127.015,"expDetail","./sample.txt"
4312.281,-5,144.805,"expDetail","./sample.txt"
4312.291,-5,120.858,"expDetail","./sample.txt"
4312.3,-5,176.973,"expDetail","./sample.txt"
4312.31,-5,166.084,"expDetail","./sample.txt"
4312.32,-5,150.723,"expDetail","./sample.txt"
4312.33,-5,161.923,"expDetail","./sample.txt"
4312.339,-5,203.784,"expDetail","./sample.txt"
4312.349,-5,165.387,"expDetail","./sample.txt"
4312.359,-5,197.242,"expDetail","./sample.txt"
4312.369,-5,152.563,"expDetail","./sample.txt"
4312.379,-5,185.017,"expDetail","./sample.txt"
4312.389,-5,166.054,"expDetail","./sample.txt"
4312.399,-5,168.759,"expDetail","./sample.txt"
4312.409,-5,167.056,"expDetail","./sample.txt"
4312.418,-5,133.063,"expDetail","./sample.txt"
4312.428,-5,148.321,"expDetail","./sample.txt"
4312.438,-5,165.026,"expDetail","./sample.txt"
4312.448,-5,163.849,"expDetail","./sample.txt"
4312.459,-5,171.604,"expDetail","./sample.txt"
4312.468,-5,167.616,"expDetail","./sample.txt"
4312.478,-5,174.102,"expDetail","./sample.txt"
4312.488,-5,166.013,"expDetail","./sample.txt"
4312.498,-5,166.171,"expDetail","./sample.txt"
4312.507,-5,150.514,"expDetail","./sample.txt"
4312.517,-5,175.26,"expDetail","./sample.txt"
4312.527,-5,169.729,"expDetail","./sample.txt"
4312.537,-5,165.678,"expDetail","./sample.txt"
4312.546,-5,165.324,"expDetail","./sample.txt"
4312.557,-5,173.304,"expDetail","./sample.txt"
4312.567,-5,149.115,"expDetail","./sample.txt"
4312.577,-5,159.366,"expDetail","./sample.txt"
4312.586,-5,159.231,"expDetail","./sample.txt"
4312.596,-5,151.46,"expDetail","./sample.txt"
4312.606,-5,161.545,"expDetail","./sample.txt"
4312.616,-5,174.467,"expDetail","./sample.txt"
4312.625,-5,180.956,"expDetail","./sample.txt"
4312.635,-5,175.343,"expDetail","./sample.txt"
4312.645,-5,164.694,"expDetail","./sample.txt"
4312.685,-5,160.161,"expDetail","./sample.txt"
4312.697,-5,177.334,"expDetail","./sample.txt"
4312.705,-5,181.832,"expDetail","./sample.txt"
4312.714,-5,178.765,"expDetail","./sample.txt"
4312.724,-5,160.289,"expDetail","./sample.txt"
4312.734,-5,150.051,"expDetail","./sample.txt"
4312.745,-5,188.641,"expDetail","./sample.txt"
4312.754,-5,121.12,"expDetail","./sample.txt"
4312.764,-5,163.282,"expDetail","./sample.txt"
4312.774,-5,180.94,"expDetail","./sample.txt"
4312.784,-5,181.168,"expDetail","./sample.txt"
4312.793,-5,155.989,"expDetail","./sample.txt"
4312.803,-5,185.226,"expDetail","./sample.txt"
4312.813,-5,174.643,"expDetail","./sample.txt"
4312.823,-5,173.428,"expDetail","./sample.txt"
4312.833,-5,175.746,"expDetail","./sample.txt"
4312.843,-5,173.019,"expDetail","./sample.txt"
4312.853,-5,177.121,"expDetail","./sample.txt"
4312.863,-5,138.939,"expDetail","./sample.txt"
4312.873,-5,174.67,"expDetail","./sample.txt"
4312.882,-5,196.952,"expDetail","./sample.txt"
4312.892,-5,161.243,"expDetail","./sample.txt"
4312.902,-5,173.721,"expDetail","./sample.txt"
4312.915,-5,177.234,"expDetail","./sample.txt"
4312.921,-5,170.062,"expDetail","./sample.txt"
4312.932,-5,162.214,"expDetail","./sample.txt"
4312.942,-5,164.561,"expDetail","./sample.txt"
4312.952,-5,154.478,"expDetail","./sample.txt"
4312.961,-5,126.008,"expDetail","./sample.txt"
4312.971,-5,187.039,"expDetail","./sample.txt"
4312.981,-5,152.24,"expDetail","./sample.txt"
4312.991,-5,140.316,"expDetail","./sample.txt"
4313,-5,177.875,"expDetail","./sample.txt"
4313.01,-5,165.1,"expDetail","./sample.txt"
4313.022,-5,164.09,"expDetail","./sample.txt"
4313.031,-5,145.35,"expDetail","./sample.txt"
4313.041,-5,118.527,"expDetail","./sample.txt"
4313.05,-5,167.821,"expDetail","./sample.txt"
4313.06,-5,166.441,"expDetail","./sample.txt"
4313.07,-5,178.584,"expDetail","./sample.txt"
4313.08,-5,182.543,"expDetail","./sample.txt"
4313.089,-5,173.538,"expDetail","./sample.txt"
4313.099,-5,141.576,"expDetail","./sample.txt"
4313.109,-5,162.019,"expDetail","./sample.txt"
4313.12,-5,121.219,"expDetail","./sample.txt"
4313.129,-5,172.2,"expDetail","./sample.txt"
4313.139,-5,177.492,"expDetail","./sample.txt"
4313.149,-5,172.533,"expDetail","./sample.txt"
4313.159,-5,152.979,"expDetail","./sample.txt"
4313.168,-5,174.836,"expDetail","./sample.txt"
4313.178,-5,176.715,"expDetail","./sample.txt"
4313.188,-5,158.108,"expDetail","./sample.txt"
4313.198,-5,154.884,"expDetail","./sample.txt"
4313.208,-5,148.598,"expDetail","./sample.txt"
4313.218,-5,165.599,"expDetail","./sample.txt"
4313.228,-5,149.737,"expDetail","./sample.txt"
4313.238,-5,151.551,"expDetail","./sample.txt"
4313.248,-5,159.41,"expDetail","./sample.txt"
4313.257,-5,157.507,"expDetail","./sample.txt"
4313.267,-5,138.212,"expDetail","./sample.txt"
4313.277,-5,146.408,"expDetail","./sample.txt"
4313.287,-5,164.441,"expDetail","./sample.txt"
4313.296,-5,124.539,"expDetail","./sample.txt"
4313.306,-5,123.683,"expDetail","./sample.txt"
4313.316,-5,138.178,"expDetail","./sample.txt"
4313.327,-5,114.835,"expDetail","./sample.txt"
4313.336,-5,144.498,"expDetail","./sample.txt"
4313.346,-5,167.407,"expDetail","./sample.txt"
4313.356,-5,141.947,"expDetail","./sample.txt"
4313.366,-5,190.846,"expDetail","./sample.txt"
4313.375,-5,167.759,"expDetail","./sample.txt"
4313.385,-5,167.572,"expDetail","./sample.txt"
4313.395,-5,163.608,"expDetail","./sample.txt"
4313.406,-5,161.67,"expDetail","./sample.txt"
4313.416,-5,180.748,"expDetail","./sample.txt"
4313.425,-5,198.364,"expDetail","./sample.txt"
4313.435,-5,173.348,"expDetail","./sample.txt"
4313.445,-5,171.744,"expDetail","./sample.txt"
4313.455,-5,177.778,"expDetail","./sample.txt"
4313.464,-5,180.068,"expDetail","./sample.txt"
4313.474,-5,181.75,"expDetail","./sample.txt"
4313.485,-5,154.15,"expDetail","./sample.txt"
4313.495,-5,185.429,"expDetail","./sample.txt"
4313.504,-5,193.658,"expDetail","./sample.txt"
4313.514,-5,153.383,"expDetail","./sample.txt"
4313.524,-5,177.223,"expDetail","./sample.txt"
4313.534,-5,182.153,"expDetail","./sample.txt"
4313.543,-5,168.697,"expDetail","./sample.txt"
4313.553,-5,154.213,"expDetail","./sample.txt"
4313.563,-5,138.835,"expDetail","./sample.txt"
4313.573,-5,168.592,"expDetail","./sample.txt"
4313.583,-5,163.452,"expDetail","./sample.txt"
4313.593,-5,176.365,"expDetail","./sample.txt"
4313.603,-5,178.104,"expDetail","./sample.txt"
4313.613,-5,162.935,"expDetail","./sample.txt"
4313.623,-5,142.467,"expDetail","./sample.txt"
4313.632,-5,152.403,"expDetail","./sample.txt"
4313.642,-5,170.92,"expDetail","./sample.txt"
4313.652,-5,198.504,"expDetail","./sample.txt"
4313.662,-5,169.426,"expDetail","./sample.txt"
4313.671,-5,186.153,"expDetail","./sample.txt"
4313.682,-5,157.353,"expDetail","./sample.txt"
4313.692,-5,167.344,"expDetail","./sample.txt"
4313.702,-5,151.656,"expDetail","./sample.txt"
4313.711,-5,175.565,"expDetail","./sample.txt"
